id,category,url,name,description,price,dimensions,materials
194270C01,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-butterfly-bold-ring/194270C01.html,Sparkling Butterfly Bold Ring,"Wear a statement piece that sparkles and soars. Our wide, sterling silver butterfly ring features 99 cubic zirconia stones, combining beauty and strength in equal measures.",$128.00,"4.3mm deep, 7.4mm high, 10.5mm wide","['Cubic zirconia', 'Sterling silver']"
188421C02,rings,https://us.pandora.net/en/rings/promise-rings/sparkling-elevated-heart-ring/188421C02.html,Sparkling Elevated Heart Ring,"Add a sophisticated edge to your look with the Sparkling Elevated Heart Ring. The ring draws inspiration from the classic Pandora Timeless collection. Hand-finished in 14k rose gold plating, this piece features a clear h",$125.00,,"['Cubic zirconia', '14k rose gold plating']"
192999C02,rings,https://us.pandora.net/en/rings/band-rings/sparkling-pink-band-ring/192999C02.html,Sparkling Pink Band Ring,"Endless shine for your endless love. This sterling silver band is set with pink cubic zirconia all the way around, symbolizing connection that never ends and brilliance from every angle.",$55.00,,"['Cubic zirconia', 'Sterling silver']"
162344C01,rings,https://us.pandora.net/en/rings/statement-rings/disney-aladdin-princess-jasmine-ring/162344C01.html,Disney Aladdin Princess Jasmine Ring,"Inspired by Disney’s Jasmine, this 14k gold-plated ring features a moonlight blue center stone, sparkling crescent moons and stars—celebrating courage, self-belief, and the magic of dreaming big.",$128.00,"3mm deep, 4.3mm high, 11.2mm wide","['Man-made crystal', '14k gold plating']"
163552C01,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-bow-double-row-ring/163552C01.html,Sparkling Bow Double-row Ring,"This eye-catching ring features a contemporary bow motif surrounded by cubic zirconia, accented by a double row of pavé stones. Perfect for adding a touch of shine to any outfit.",$125.00,"3.9mm deep, 5.6mm high, 11.4mm wide","['Cubic zirconia', '14k gold plating']"
163510C02,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-clear-bow-ring/163510C02.html,Sparkling Clear Bow Ring,"A dainty bow design formed by two heart-shaped stones sits at the centre of this sparkling ring, blending sweetness and elegance for a striking look.",$115.00,"3.6mm deep, 4.1mm high, 9.1mm wide","['Cubic zirconia', '14k gold plating']"
163797C01,rings,https://us.pandora.net/en/rings/promise-rings/eternity-channel-ring/163797C01.html,Eternity Channel Ring,"Choose a refreshed classic with the Eternity Channel Ring. Featuring a channel of sparkling stones set flush with a 14k gold-plated band, this ring can just as easily stand alone and steal the show –or join a stack and p",$125.00,"2.1mm deep, 4.5mm high","['Cubic zirconia', '14k gold plating']"
183100C01,rings,https://us.pandora.net/en/rings/promise-rings/double-band-heart-ring/183100C01.html,Double Band Heart Ring,"Celebrate love every day with our Double Band Heart Ring. Crafted from 14k rose gold plating, the ring features a heart-shaped clear cubic zirconia, set in the center of a polished band and a pavé band, which is adorned",$135.00,"5.6mm deep, 8.1mm high, 8.1mm wide","['Cubic zirconia', '14k rose gold plating']"
167736C01,rings,https://us.pandora.net/en/rings/statement-rings/pandora-timeless-wish-tiara-ring/167736C01.html,Pandora Timeless Wish Tiara Ring,"Let even more radiance into your ring styling with this glittering tiara ring, fit for a modern-day princess. Inspired by royal headpieces from across history, this 14k gold-plated wishbone ring will add a regal feel to",$125.00,"2.2mm deep, 9.6mm high, 20.5mm wide","['Cubic zirconia', '14k gold plating']"
193552C01,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-bow-double-row-ring/193552C01.html,Sparkling Bow Double-row Ring,"The Sparkling Bow Double-row Ring, crafted from sterling silver, adds a festive touch to any outfit. This ring features a contemporary bow motif surrounded by clear cubic zirconia, as well as a double row of pavé stones",$105.00,"3.9mm deep, 5.6mm high, 11.4mm wide","['Cubic zirconia', 'Sterling silver']"
193510C02,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-bow-ring/193510C02.html,Sparkling Bow Ring,"Embrace delicate design with the Sparkling Bow Ring. Two heart-shaped stones are set in the shape of a bow at the center of this sterling silver ring, which also features a row of pavé on the top half of the band. A swee",$88.00,"3.6mm deep, 4.1mm high, 9.1mm wide","['Cubic zirconia', 'Sterling silver']"
163799C01,rings,https://us.pandora.net/en/rings/promise-rings/double-band-ring/163799C01.html,Double Band Ring,"Opt for sleek versatility with the Double Band Ring. A 14k gold-plated double band features one polished band parallel to a second band set with sparkling pavé. The two bands appear separate but are actually connected, c",$115.00,"1.8mm deep, 4mm high","['Cubic zirconia', '14k gold plating']"
168421C02,rings,https://us.pandora.net/en/rings/stackable-rings/elevated-heart-ring/168421C02.html,Elevated Heart Ring,Tell the world you believe in love with our Elevated Red Heart Ring. A heart-shaped red man-made crystal sits at the center of the ring accented by sparkling pavé in the frame of the setting and along the front of the ba,$125.00,,"['Cubic zirconia', 'Man-made crystal', '14k gold plating']"
152895C01,rings,https://us.pandora.net/en/rings/lab-grown-diamond-rings/final-sale---pandora-nova-14k-white-gold-lab-grown-diamond-ring/152895C01.html,FINAL SALE - Pandora Nova 14k White Gold Lab-grown Diamond Ring,"Shine in the Pandora Nova 14k White Gold Lab-grown Diamond Ring. Inspired by the illusion of capturing and holding a precious fragment of light, this 14k white gold ring showcases a 1.00 carat round brilliant excellent c",$517.99,"5.1mm deep, 8mm high, 6.8mm wide","['Lab-grown diamond', '14k white gold']"
193801C01,rings,https://us.pandora.net/en/rings/statement-rings/engravable-heart-halo-ring/193801C01.html,Engravable Heart Halo Ring,Make it personal with the Engravable Heart Halo Ring. This sterling silver ring features a center heart surrounded by sparkling pavé. The polished heart is designed to be engraved with your custom message. Choose initial,$65.00,"3.9mm deep, 7.7mm high, 7.7mm wide","['Cubic zirconia', 'Sterling silver']"
193986C00,rings,https://us.pandora.net/en/rings/stackable-rings/engravable-bar-ring/193986C00.html,Engravable Bar Ring,"Leave your mark on personal style. Crafted in sterling silver, this ring features a blank bar canvas ready to customize with an engraving.",$58.00,"1.7mm deep, 3.9mm high, 13.6mm wide",['Sterling silver']
198289C03,rings,https://us.pandora.net/en/rings/promise-rings/pink-sparkling-crown-ring/198289C03.html,Pink Sparkling Crown Ring,"Rule your moment. Our sterling silver solitaire ring features a pink cubic zirconia in a claw setting to create the look of a crown. Framed by clear stones, it brings together grace and power.",$105.00,,"['Cubic zirconia', 'Sterling silver']"
163511C01,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-bow-crossover-band-ring/163511C01.html,Sparkling Bow & Crossover Band Ring,"Add sparkle and warm to any look with the Sparkling Bow & Crossover Band Ring, crafted from our 14k gold-plated unique metal blend. This statement piece features a sparkling bow motif surrounded by a pavé setting. The ba",$165.00,"4mm deep, 11mm high, 11.4mm wide","['Cubic zirconia', '14k gold plating']"
194134C01,rings,https://us.pandora.net/en/rings/statement-rings/disney-frozen-queen-elsa-tiara-ring/194134C01.html,Disney Frozen Queen Elsa Tiara Ring,Shine like the Snow Queen. Show your love for Disney’s Frozen with this striking sterling silver ring designed in a tiara constellation and featuring blue and clear stones.,$115.00,"3.7mm deep, 9.7mm high, 12.5mm wide","['Cubic zirconia', 'Man-made crystal', 'Sterling silver']"
164135C01,rings,https://us.pandora.net/en/rings/statement-rings/disney-frozen-queen-anna-tiara-ring/164135C01.html,Disney Frozen Queen Anna Tiara Ring,"Show your love for Disney’s Frozen with our 14k gold-plated tiara ring. Inspired by Queen Anna's warmth and bubbly spirit, this ring features a constellation of violet-colored stones that reflect the light.",$128.00,"2.5mm deep, 7.4mm high, 16.1mm wide","['Cubic zirconia', 'Man-made crystal', '14k gold plating']"
190050C01,rings,https://us.pandora.net/en/rings/band-rings/sparkling-row-eternity-ring/190050C01.html,Sparkling Row Eternity Ring,"Make a classic statement with the Sparkling Row Eternity Ring. Hand-finished in sterling silver, this eternity ring features a band inlaid with sparkling clear man-made cubic zirconia. The design looks equally beautiful",$118.00,,"['Cubic zirconia', 'Sterling silver']"
190963CZ,rings,https://us.pandora.net/en/rings/band-rings/sparkle-hearts-ring/190963CZ.html,Sparkle & Hearts Ring,"Express your heart's true desire with this sparkling eternity ring. Hand-finished in sterling silver, this elegant style beautifully combines dazzling cubic zirconia stones with delicate cut-out hearts. Showcase it on it",$88.00,"2.35mm deep, 2.35mm high, 2.35mm wide","['Cubic zirconia', 'Sterling silver']"
153638C01,rings,https://us.pandora.net/en/rings/lab-grown-diamond-rings/pandora-era-14k-gold-lab-grown-diamond-half-eternity-pave-band-ring/153638C01.html,Pandora Era 14k Gold Lab-grown Diamond Half Eternity Pavé Band Ring,"A little light goes a long way, with this radiant lab-grown diamond ring from our Pandora Era collection. A 14k gold band is encrusted with a row of 27 round-brilliant-cut lab-grown diamonds, fitted to the band with pron",$388.00,"1.7mm deep, 1.5mm high","['Lab-grown diamond', '14k gold']"
193427C00,rings,https://us.pandora.net/en/rings/stackable-rings/row-of-hearts-ring/193427C00.html,Row of Hearts Ring,"Give a gift from the heart with this sterling silver ring. Expertly crafted with a row of hearts making up the band, this romantic design looks equally beautiful worn on its own or layered with contrasting Pandora rings.",$55.00,"2mm deep, 4.5mm high",['Sterling silver']
162232C01,rings,https://us.pandora.net/en/rings/stackable-rings/regal-swirl-tiara-ring/162232C01.html,Regal Swirl Tiara Ring,"Add a touch of royalty to your everyday looks with the Regal Swirl Tiara Ring. Crafted with a 14k gold plating, this aristocratic piece features a tiara decorated with three sparkling stones and swirling filigree. Crown",$88.00,"2.6mm deep, 5.4mm high, 9.25mm wide","['Cubic zirconia', '14k gold plating']"
169679C01,rings,https://us.pandora.net/en/rings/band-rings/pandora-me-pave-ring/169679C01.html,Pandora ME Pavé Ring,"Remix your ring stacks with this Pandora ME Pavé Ring, ready to be styled into fresh metal and color combinations that suit your mood every day. This 14k gold-plated ring has been pavé set with 86 micro bead-set clear cu",$65.00,"2.2mm deep, 2.3mm high","['Cubic zirconia', '14k gold plating']"
163136C01,rings,https://us.pandora.net/en/rings/statement-rings/final-sale---game-of-thrones-spinning-astrolabe-ring/163136C01.html,FINAL SALE - Game of Thrones Spinning Astrolabe Ring,"Show your strength with the Game of Thrones Spinning Astrolabe Ring. This spinning ring from the Game of Thrones x Pandora collection is plated with 14k gold and features spinning bands with intricate detailing, reminisc",$56.99,"3.8mm deep, 4.2mm high","['Cubic zirconia', 'Sterling silver', '14k gold plating']"
180764C01,rings,https://us.pandora.net/en/rings/statement-rings/final-sale---deep-purple-pansy-flower-ring/180764C01.html,FINAL SALE - Deep Purple Pansy Flower Ring,"Turn up the flower power in our Deep Purple Pansy Flower Ring. Set in 14k rose gold plating, our pansy features two petals covered in sparkling pavé and three petals hand-painted in rich enamel, making every flower compl",$49.99,"4.2mm deep, 10.1mm high, 10.3mm wide","['Cubic zirconia', '14k rose gold plating', 'Enamel']"
190919CZ,rings,https://us.pandora.net/en/rings/band-rings/sparkling-polished-lines-ring/190919CZ.html,Sparkling & Polished Lines Ring,"Let your individuality shine through this ring of sparkling and polished lines. Crafted in sterling silver, this sophisticated and contemporary design beautifully entwines rows of polished metal with rows of shimmering c",$175.00,"1.6mm deep, 2.3mm high, 12mm wide","['Cubic zirconia', 'Sterling silver']"
162634C01,rings,https://us.pandora.net/en/rings/stackable-rings/pandora-timeless-pave-triple-row-ring/162634C01.html,Pandora Timeless Pavé Triple-row Ring,"Maximize your sparkle with our hand-finished Pandora Timeless Pavé Triple-row Ring. Crafted from 14k gold plating, this stand-out ring features three rows of clear cubic zirconia around the center and one row facing outw",$215.00,,"['Cubic zirconia', '14k gold plating']"
194333C01,rings,https://us.pandora.net/en/rings/statement-rings/disney-villains-maleficent-ring/194333C01.html,Disney Villains Maleficent Ring,"Enter your villain era with this sterling silver ring inspired by Disney's Maleficent. An open design lined with black man-made crystals, it resembles her iconic horns. A shimmering reminder to own your power.",$98.00,"2mm deep, 8.5mm high","['Man-made crystal', 'Sterling silver']"
164361C00,rings,https://us.pandora.net/en/rings/statement-rings/organically-shaped-heart-small-ring/164361C00.html,Organically Shaped Heart Small Ring,"Love, redefined. Our 14k gold-plated ring features an open heart formed from a single, fluid line. Sculptural and minimal, it brings movement and motion to any look.",$88.00,"5.5mm deep, 8.8mm high",['14k gold plating']
163988C00,rings,https://us.pandora.net/en/rings/stackable-rings/engravable-heart-ring/163988C00.html,Engravable Heart Ring,"Celebrate love and connection with our 14k gold-plated heart-shaped ring, ready to engrave with a meaningful message.",$98.00,"2mm deep, 11.7mm high, 11.3mm wide",['14k gold plating']
193088C01,rings,https://us.pandora.net/en/rings/promise-rings/pandora-me-black-chakra-heart-ring/193088C01.html,Pandora ME Black Chakra Heart Ring,"Add impact to your look with the Pandora ME Black Chakra Heart Ring. This bold ring design features a black heart-shaped stone at the center, with black enamel on the halo and around the band, with a grooved sterling sil",$55.00,"5.6mm deep, 5.3mm high, 5.4mm wide","['Man-made crystal', 'Sterling silver', 'Enamel']"
163059C01,rings,https://us.pandora.net/en/rings/statement-rings/disney-cinderellas-carriage-ring/163059C01.html,Disney Cinderella's Carriage Ring,"Midnight is just the beginning. Get ready to have a ball with the Disney Cinderella's Carriage Ring, showcasing a blue marquise-shaped stone at the centre. Swirling openwork shapes in 14k gold plating form the enchanted",$128.00,"3.2mm deep, 9.1mm high, 9.5mm wide","['Cubic zirconia', '14k gold plating']"
163088C01,rings,https://us.pandora.net/en/rings/promise-rings/white-chakra-heart-ring/163088C01.html,White Chakra Heart Ring,Wear a universal symbol of love and connection. This 14k gold-plated solitaire ring features a sparkling heart-shaped stone wrapped in shimmering enamel.,$75.00,"5.2mm deep, 5.4mm high, 5.4mm wide","['Cubic zirconia', '14k gold plating', 'Enamel']"
192835C01,rings,https://us.pandora.net/en/rings/halo-solitaire-rings/sparkling-pear-halo-ring/192835C01.html,Sparkling Pear Halo Ring,Shine brighter than ever when you wear the Sparkling Pear Halo Ring. This sterling silver ring features one striking pear-shaped stone set slightly above a delicate pavé halo. A V-shaped prong and two claw prongs hold th,$105.00,"5.6mm deep, 10.5mm high, 8mm wide","['Cubic zirconia', 'Sterling silver']"
194269C01,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-butterfly-ring/194269C01.html,Sparkling Butterfly Ring,Add subtle sparkle to your look. This sterling silver ring features blue and clear cubic zirconia with a butterfly set at an angle as a symbol of transformation and beauty.,$75.00,,"['Cubic zirconia', 'Man-made crystal', 'Sterling silver']"
168758C01,rings,https://us.pandora.net/en/rings/stackable-rings/sparkling-wishbone-ring/168758C01.html,Sparkling Wishbone Ring,"Our popular wishbone style gets a sparkly upgrade with the Sparkling Wishbone Ring in a 14k gold plated finish, featuring 25 brilliant cut cubic zirconia stones set on the ring. Made with smooth and sparkling surfaces in",$75.00,,"['Cubic zirconia', '14k gold plating']"
194258C00,rings,https://us.pandora.net/en/rings/statement-rings/crescent-moon-ring/194258C00.html,Crescent Moon Ring,Carry the magic of the night sky. Our sterling silver crescent moon ring features a row of connected moons set with beads – a sign of cosmic unity.,$48.00,"1.5mm deep, 3.2mm high",['Sterling silver']
168898C00,rings,https://us.pandora.net/en/rings/stackable-rings/infinity-knot-ring/168898C00.html,Infinity Knot Ring,"Our Infinity Knot Ring is the perfect representation of an unbreakable bond and a stylish addition to your collection. Pandora's unique interpretation of the infinity symbol, the knot wraps around an asymmetrically set c",$65.00,"9.44mm deep, 4.13mm high, 2.52mm wide",['14k gold plating']
186251CZ,rings,https://us.pandora.net/en/rings/promise-rings/sparkling-teardrop-halo-ring/186251CZ.html,Sparkling Teardrop Halo Ring,"Inspired by vintage jewellery box treasures, this showstopping Sparkling Teardrop Halo Ring features 14k rose gold plating. It's set with a teardrop-shaped cubic zirconia for extra sparkle. A style to stand the test of t",$122.50,"1.6mm deep, 6.8mm high, 14.2mm wide","['Cubic zirconia', '14k rose gold plating']"
193088C03,rings,https://us.pandora.net/en/rings/promise-rings/blue-chakra-heart-ring/193088C03.html,Blue Chakra Heart Ring,"Crafted in sterling silver, this ring features a blue heart-shaped stone accented by a halo and band of tonal enamel. A symbol of love for yourself and others.",$55.00,"5.2mm deep, 5.2mm high, 5.3mm wide","['Man-made crystal', 'Sterling silver', 'Enamel']"
188421C01,rings,https://us.pandora.net/en/rings/promise-rings/sparkling-blue-elevated-heart-ring/188421C01.html,Sparkling Blue Elevated Heart Ring,"Add a sophisticated edge to your look with the Sparkling Blue Elevated Heart Ring. The ring draws inspiration from the classic Pandora Timeless collection. Hand-finished in 14k rose gold plating, this piece features a bl",$87.50,"5.1mm deep, 8.2mm high, 8.1mm wide","['Cubic zirconia', 'Man-made crystal', '14k rose gold plating']"
187736CZ,rings,https://us.pandora.net/en/rings/stackable-rings/princess-wishbone-ring/187736CZ.html,Princess Wishbone Ring,"Our popular wishbone ring gets a royal makeover with the Princess Wishbone Ring featuring a tiara design in a 14k rose gold-plated finish. Made with smooth and sparkling surfaces in rose hues, it's every princess's dream",$125.00,"2.2mm deep, 9.6mm high, 20.5mm wide","['Cubic zirconia', '14k rose gold plating']"
189095C01,rings,https://us.pandora.net/en/rings/statement-rings/final-sale---sparkling-marquise-double-wishbone-ring/189095C01.html,FINAL SALE - Sparkling Marquise Double Wishbone Ring,"Step up your jewellery collection with the Sparkling Marquise Double Wishbone Ring. Hand-finished in 14k rose gold plating, this statement piece is inspired by the shape of a wishbone. Two rings form the double ring band",$81.99,"2.3mm deep, 9.2mm high","['Cubic zirconia', '14k rose gold plating']"
190052C01,rings,https://us.pandora.net/en/rings/promise-rings/sparkling-solitaire-ring/190052C01.html,Sparkling Solitaire Ring,"A piece to stand the test of time, this glamorous Sparkling Solitaire ring will make a sophisticated statement in any setting. Hand-finished in sterling silver, the ring features sparkling clear cubic zirconia in a prong",$63.00,"5.1mm deep, 6.6mm high, 6.6mm wide","['Cubic zirconia', 'Sterling silver']"
193555C02,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-square-halo-ring/193555C02.html,Sparkling Square Halo Ring,"Celebrate you, in stones and sterling silver. With a cushion-cut, squared cubic zirconia at the center surrounded by a halo of pavé, this ring is designed to catch the light and accentuate your inner shine.",$105.00,"5.3mm deep, 8.6mm high, 8.6mm wide","['Cubic zirconia', 'Sterling silver']"
194361C00,rings,https://us.pandora.net/en/rings/statement-rings/organically-shaped-heart-small-ring/194361C00.html,Organically Shaped Heart Small Ring,"Love, redefined. Our sterling silver ring features an open heart formed from a single, fluid line. Sculptural and minimal, it brings movement and motion to any look.",$65.00,"5.5mm deep, 8.8mm high",['Sterling silver']
198421C06,rings,https://us.pandora.net/en/rings/promise-rings/sparkling-elevated-heart-ring/198421C06.html,Sparkling Elevated Heart Ring,"Make your heart beat faster. Featuring a yellow, heart-shaped man-made crystal surrounded by a halo of pavé, wear this ring as a symbol of devotion and elegance, cut to perfection.",$98.00,"5.1mm deep, 8.2mm high, 8.2mm wide","['Cubic zirconia', 'Sterling silver']"
192344C01,rings,https://us.pandora.net/en/rings/stackable-rings/disney-aladdin-princess-jasmine-ring/192344C01.html,Disney Aladdin Princess Jasmine Ring,"Stack your favorite stories with Disney x Pandora. Celebrate the 30th anniversary of Disney's classic, Aladdin, with pieces inspired by the brave and self-assured Princess Jasmine. Crafted from sterling silver, this stac",$98.00,"3mm deep, 4.3mm high, 11.2mm wide","['Man-made crystal', 'Sterling silver']"
163801C01,rings,https://us.pandora.net/en/rings/statement-rings/engravable-heart-halo-ring/163801C01.html,Engravable Heart Halo Ring,Make it personal with the Engravable Heart Halo Ring. This 14k gold-plated ring features a centre heart surrounded by sparkling pavé. The polished heart is designed to be engraved with your custom message. Choose initial,$88.00,"3.9mm deep, 7.7mm high, 7.7mm wide","['Cubic zirconia', '14k gold plating']"
153630C01,rings,https://us.pandora.net/en/rings/lab-grown-diamond-rings/pandora-era-14k-gold-lab-grown-diamond-single-stone-ring/153630C01.html,Pandora Era 14k Gold Lab-grown Diamond Single Stone Ring,"A new kind of diamond ring, our Pandora Era 14k Gold Lab-grown Diamond Single Stone Ring is the ultimate everyday essential. This radiant design features a round brilliant-cut lab-grown diamond, fitted to the band with a",$198.00,"2.2mm deep, 2.2mm high, 2.2mm wide","['Lab-grown diamond', '14k gold']"
193654C01,rings,https://us.pandora.net/en/rings/statement-rings/disney-princess-ariel-shell-treated-freshwater-cultured-pearl-ring/193654C01.html,Disney Princess Ariel Shell Treated Freshwater Cultured Pearl Ring,"Complete your collection with this sterling silver ring, inspired by Disney's Ariel. A unique openwork seashell design showcases a white treated freshwater cultured pearl at its center. A channel of stones along the wish",$98.00,"5.9mm deep, 7.3mm high, 8.8mm wide","['Treated, freshwater cultured pearl', 'Cubic zirconia', 'Sterling silver']"
160779C01,rings,https://us.pandora.net/en/rings/statement-rings/marvel-the-avengers-infinity-stones-ring/160779C01.html,Marvel The Avengers Infinity Stones Ring,"Harness the power of the Infinity Stones with our Marvel The Avengers Infinity Stones Ring. Perfectly balanced, as all things should be, our 14k gold-plated ring features six colorful man-made crystals, representing the",$80.50,"2.3mm deep, 4.4mm high, 19.4mm wide","['Man-made crystal', '14k gold plating']"
153726C01,collections,https://us.pandora.net/en/collections/pandora-lab-grown-diamonds/pandora-era-lab-grown-diamond-crossover-ring/153726C01.html,Pandora Era Lab-Grown Diamond Crossover Ring,"Crafted from 14k gold, this radiant ring features a unique crossover design, with two moveable bands that are forever connected. Two 0.07ct TW lab-grown diamonds scatter at the center, one prong-set and the other bezel-s",$325.00,"2.3mm deep, 4.8mm high, 4.5mm wide","['Lab-grown diamond', '14k gold']"
163422C01,rings,https://us.pandora.net/en/rings/statement-rings/disney-villains-evil-queen-ring/163422C01.html,Disney Villains Evil Queen Ring,"Wear your dark side with pride. Set with a heart-shaped fuchsia rose man-made crystal, this ring channels the Evil Queen from Disney’s Snow White.",$128.00,,"['Cubic zirconia', 'Man-made crystal', '14k gold plating']"
182629C01,rings,https://us.pandora.net/en/rings/band-rings/pandora-timeless-pave-double-row-ring/182629C01.html,Pandora Timeless Pavé Double-row Ring,"Maximize your sparkle with our Pandora Timeless Pavé Double-row Ring. With warm 14k rose gold plating, this hand-finished ring features two rows of clear cubic zirconia around the centre and one row facing outwards aroun",$122.50,"2.43mm deep, 4.61mm high","['Cubic zirconia', '14k rose gold plating']"
198018,rings,https://us.pandora.net/en/rings/band-rings/knotted-hearts-ring/198018.html,Knotted Hearts Ring,"Knotted hearts are a symbol of an unbreakable bond and you can display yours with this band ring in sterling silver. The ring is shaped with interlinked hearts that give it a textured feel, perfect for adding dimension t",$55.00,"2mm deep, 4mm high, 4mm wide",['Sterling silver']
193058C00,rings,https://us.pandora.net/en/rings/promise-rings/handwritten-love-ring/193058C00.html,Handwritten Love Ring,"Spell out what's in your heart with the Handwritten Love Ring. This sterling silver ring features the word “love” in a handwritten style, following the line of the ring band. The letter ""o"" is shaped like a heart for a p",$55.00,"2.1mm deep, 8.1mm high, 13.4mm wide",['Sterling silver']
193215C01,rings,https://us.pandora.net/en/rings/statement-rings/rose-in-bloom-ring/193215C01.html,Rose in Bloom Ring,"Crafted in sterling silver, the Rose in Bloom Ring represents the timeless gesture of gifting a rose to someone special. Blooming rose petals delicately layer on the ring's surface, creating a stunning three-dimensional",$65.00,"5mm deep, 8.5mm high, 8.9mm wide","['Cubic zirconia', 'Sterling silver']"
162392C01,rings,https://us.pandora.net/en/rings/statement-rings/sparkling-herbarium-cluster-ring/162392C01.html,Sparkling Herbarium Cluster Ring,"Celebrate the beauty of nature with this sparkling floral motif. Featuring a cluster of clear cubic zirconia stones and a 14k gold-plated band, it evokes the natural symmetry of the natural world.",$115.00,,"['Cubic zirconia', '14k gold plating']"
163139C00,rings,https://us.pandora.net/en/rings/statement-rings/final-sale---game-of-thrones-lannister-lion-ring/163139C00.html,FINAL SALE - Game of Thrones Lannister Lion Ring,"Show your bold side with the Game of Thrones Lannister Lion Ring. Perfect for fans of the Lannister clan, this statement 14k gold-plated ring features the engraving ""HEAR ME ROAR"" together with a lion's head motif. Inspi",$46.99,"4.6mm deep, 9.4mm high, 14.3mm wide",['14k gold plating']
190017C01,rings,https://us.pandora.net/en/rings/statement-rings/disney-beauty-and-the-beast-rose-ring/190017C01.html,Disney Beauty and the Beast Rose Ring,"Be transported into a magical world with the Disney Beauty and the Beast Rose Ring. Inspired by the enchanted rose from the movie, the ring features a red cubic zirconia stone rose in the center of the band, surrounded b",$98.00,"3.8mm deep, 6.6mm high, 6.6mm wide","['Cubic zirconia', 'Sterling silver']"
152446C01,rings,https://us.pandora.net/en/rings/lab-grown-diamond-rings/final-sale---pandora-infinite-14k-white-gold-lab-grown-diamond-ring/152446C01.html,FINAL SALE - Pandora Infinite 14k White Gold Lab-grown Diamond Ring,"A solid 14k white gold ring hand-set with a 1.75 carat lab-grown diamond. A beautiful statement of empowerment, or an eloquent declaration of love. A modern infinity setting flows seamlessly around the round brilliant ex","$1,224.99","4.9mm deep, 9.7mm high, 11.6mm wide","['Lab-grown diamond', '14k white gold']"
163831C01,rings,https://us.pandora.net/en/rings/promise-rings/organically-shaped-pave-circle-treated-freshwater-cultured-pearl-ring/163831C01.html,Organically Shaped Pavé Circle & Treated Freshwater Cultured Pearl Ring,"Discover a symbol of freedom and self-expression with this organically shaped circle ring, paved with clear cubic zirconia and adorned with a treated freshwater cultured pearl, perfect for those who embody creativity and",$115.00,"4.5mm deep, 10mm high, 10mm wide","['Treated, freshwater cultured pearl', 'Cubic zirconia', '14k gold plating']"
193988C00,rings,https://us.pandora.net/en/rings/stackable-rings/engravable-heart-ring/193988C00.html,Engravable Heart Ring,"Celebrate love and connection with our sterling silver heart-shaped ring, ready to engrave with a meaningful message.",$75.00,"2mm deep, 11.7mm high, 11.3mm wide",['Sterling silver']
192528C02,rings,https://us.pandora.net/en/rings/stackable-rings/pandora-me-pave-white-dual-ring/192528C02.html,Pandora ME Pavé & White Dual Ring,Brighten up your stack with our Pandora ME Pavé & White Dual Ring. A round brilliant-cut cubic zirconia sits between a row of shimmering pavé and hand-applied transparent glossy white enamel covering 2/3 of the sterling,$38.50,"2.5mm deep, 2.4mm high","['Cubic zirconia', 'Sterling silver', 'Enamel']"
168289C02,rings,https://us.pandora.net/en/rings/statement-rings/blue-sparkling-crown-solitaire-ring/168289C02.html,Blue Sparkling Crown Solitaire Ring,"Let your hands do the talking. Dazzle with our 14k gold-plated ring, featuring a large blue cubic zirconia in a claw setting and finished with smaller stones set in the band.",$125.00,,"['Cubic zirconia', 'Man-made crystal', '14k gold plating']"
193556C01,rings,https://us.pandora.net/en/rings/statement-rings/pave-square-cocktail-ring/193556C01.html,Pavé Square Cocktail Ring,"Shine bright during the festive season and beyond with the Pavé Square Cocktail Ring. Crafted in sterling silver, it features a central sparkling clear cubic zirconia, surrounded by pavé for maximum brilliance and a head",$119.00,"5.3mm deep, 11.2mm high, 10.9mm wide","['Cubic zirconia', 'Sterling silver']"
162627C01,rings,https://us.pandora.net/en/rings/band-rings/pandora-timeless-pave-single-row-ring/162627C01.html,Pandora Timeless Pavé Single-row Ring,"Stackable, radiant, timeless. Shining in 14k gold plating, our hand-finished Pandora Timeless Pavé Single-row Ring features one row of clear cubic zirconia around the center and one row facing outwards around each side,",$148.00,"2.44mm deep, 2.74mm high","['Cubic zirconia', '14k gold plating']"
153725C01,rings,https://us.pandora.net/en/rings/lab-grown-diamond-rings/pandora-era-bezel-lab-grown-diamond-open-ring/153725C01.html,Pandora Era Bezel Lab-Grown Diamond Open Ring,"An elevated diamond stacking ring that embodies a minimalist aesthetic. Crafted from solid 14k gold, this ring features two bezel-set lab-grown diamonds on each end of the open ring band. The perfect stacking piece to pa",$248.00,"2mm deep, 2.5mm high, 10.5mm wide","['Lab-grown diamond', '14k gold']"
