id,category,url,name,description,price,dimensions,materials
254451C00,earrings,https://us.pandora.net/en/earrings/hoop-earrings/pandora-era-linked-hearts-hoop-earrings/254451C00.html,Pandora Era Linked Hearts Hoop Earrings,"Your love never fades – and neither will these solid 14k gold hoop earrings. Detailed with interlocking hearts, they symbolize an enduring connection.",$205.00,,['14k gold']
293849C02,earrings,https://us.pandora.net/en/earrings/hoop-earrings/pink-huggie-earrings/293849C02.html,Pink Huggie Earrings,"Take your sparkle full circle. Our sterling silver hoop earrings showcase five pink stones each, with a secure click closure to create a perfect loop of delicate shine.",$78.00,,"['Cubic zirconia', 'Sterling silver']"
298427C01,earrings,https://us.pandora.net/en/earrings/stud-earrings/elevated-heart-stud-earrings/298427C01.html,Elevated Heart Stud Earrings,Is there a more romantic way to express your love and appreciation than to give your loved one a set of heart-shaped stud earrings? These timeless and dreamy sterling silver earrings feature an elevated cubic zirconia se,$85.00,"3.3mm deep, 6.8mm high, 6.8mm wide","['Cubic zirconia', 'Sterling silver']"
293505C01,earrings,https://us.pandora.net/en/earrings/sparkling-pink-bow-stud-earrings/293505C01.html,Sparkling Pink Bow Stud Earrings,"Add a pink touch to your look with the Sparkling Pink Bow Stud Earrings. Featuring pink faceted stones that form a bow, this versatile style is crafted in sterling silver and adds a pop of colour. Perfect for wearing wit",$75.00,"2.8mm deep, 4.2mm high, 9.1mm wide","['Cubic zirconia', 'Sterling silver']"
263295C01,earrings,https://us.pandora.net/en/earrings/stud-earrings/organically-shaped-oval-treated-freshwater-cultured-pearl-stud-earrings/263295C01.html,Organically Shaped Oval & Treated Freshwater Cultured Pearl Stud Earrings,Step into your element with the Organically Shaped Oval & Treated Freshwater Cultured Pearl Stud Earrings. Each earring features one treated freshwater cultured pearl tucked inside an organic-looking 14k gold-plated oval,$105.00,"4.3mm deep, 10mm high, 8.4mm wide","['Treated, freshwater cultured pearl', '14k gold plating']"
NAMB8036,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/guest-of-honor-set/NAMB8036.html,Guest of Honor Set,"Chic and sophisticated, this sparkling Pandora necklace and Earrings Gift Set is inspired by the glamour of bygone eras. Effortlessly elegant and pairs beautifully with day and evening ensembles.",$226.00,,
294370C01,earrings,https://us.pandora.net/en/earrings/stud-earrings/cherry-blossom-stud-earrings/294370C01.html,Cherry Blossom Stud Earrings,Bloom with beauty. Our sterling silver cherry blossom studs feature hand-applied enamel with a touch of pink – a nod to your renewal and growth.,$98.00,"3.5mm deep, 9mm high, 8.5mm wide","['Sterling silver', 'Enamel']"
294476C01,earrings,https://us.pandora.net/en/earrings/stud-earrings/entwined-heart-butterfly-stud-earrings/294476C01.html,Entwined Heart & Butterfly Stud Earrings,"Flutter into love. Our sterling silver studs feature a heart and openwork butterfly spotted with 36 sparkling stones. A perfect mix of love, transformation and sparkle.",$78.00,"2.8mm deep, 8.6mm high, 10.4mm wide","['Cubic zirconia', 'Sterling silver']"
NAMPS0737,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/pink-hearts-jewelry-set/NAMPS0737.html,Pink Hearts Jewelry Set,"The Pink Hearts Jewelry Set radiates love. Featuring a sterling silver necklace with a pink heart pendant, matching stud earrings, and a pavé-detailed ring, it’s the perfect reminder to share love.",$311.00,,
NAMPS0802,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/rose-gold-heart-to-heart-set/NAMPS0802.html,Rose Gold Heart to Heart Set,"The Rose Gold Heart to Heart Set includes the Pink Elevated Heart Stud Earrings, Heart Collier Necklace, and Sparkling Elevated Heart Ring, each featuring pink stones and pavé accents for a romantic, vibrant look.",$455.00,,
NAMPS0512,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/infinite-love-jewelry-set/NAMPS0512.html,Infinite Love Jewelry Set,"Love knows no bounds, and this stunning jewelry set is a beautiful way to express such a meaningful sentiment. The Infinite Love set includes the Sparkling Infinity Collier Necklace with accents of cubic zirconia and Spa",$146.00,,
NAMPS0740,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/embracing-halo-jewelry-set/NAMPS0740.html,Embracing Halo Jewelry Set,"The Embracing Halo Jewelry Set symbolizes the bond between two souls. Featuring sterling silver with round and oval stones, pavé halos, and adjustable details, it’s a timeless celebration of love and connection.",,,
