id,category,url,name,description,price,dimensions,materials
794085C01,charms,https://us.pandora.net/en/charms/cherry-blossom-medallion-charm/794085C01.html,Cherry Blossom Medallion Charm,"An invitation to wear the words you live by. Inspired by ancient coins and rich in meaning, this medallion is engraved with 'VIVAT FLOREAT' — 'MAY IT LIVE, GROW, FLOURISH'. Carry it as a reminder to keep growing.",$48.00,"2.2mm deep, 16mm high, 16mm wide","['Cubic zirconia', 'Sterling silver']"
793976C01,charms,https://us.pandora.net/en/charms/infinity-snake-medallion-charm/793976C01.html,Infinity Snake Medallion Charm,"A symbol of renewal, coiled in sterling silver. Inspired by ancient coins, this powerful medallion features a flush-set clear cubic zirconia and is engraved with 'MEMENTO VIVERE' — Latin for 'REMEMBER TO LIVE'.",$45.00,"2.2mm deep, 13mm high, 13mm wide","['Cubic zirconia', 'Sterling silver']"
763417C01,charms,https://us.pandora.net/en/charms/bee-medallion-charm/763417C01.html,Bee Medallion Charm,Bring positive energy and productivity into your life with our 14k gold-plated bee medallion. Our dual-sided charm features an imprinted bee with four triangular pointers set with sparkling stones on one side and the eng,$75.00,"2.2mm deep, 15.5mm high, 15.5mm wide","['Cubic zirconia', 'Sterling silver', '14k gold plating']"
763462C04,charms,https://us.pandora.net/en/charms/faceted-clear-eternity-circle-dangle-charm/763462C04.html,Faceted Clear Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a radiant clear stone which dangl",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Cubic zirconia', '14k gold plating']"
763413C01,charms,https://us.pandora.net/en/charms/scarab-beetle-medallion-charm/763413C01.html,Scarab Beetle Medallion Charm,"Hit reset with this meaningful medallion charm. Finished in 14k gold-plating, it features a scarab beetle motif with shimmering green and white enamel - a symbol of growth and transformation. On the back is the engraved",$75.00,"2.9mm deep, 15.6mm high, 15.6mm wide","['Cubic zirconia', '14k gold plating', 'Enamel']"
763462C10,charms,https://us.pandora.net/en/charms/faceted-pink-eternity-circle-dangle-charm/763462C10.html,Faceted Pink Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a faceted phlox pink man-made cry",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Man-made crystal', '14k gold plating']"
763389C01,earrings,https://us.pandora.net/en/earrings/charm-earrings/green-engravable-mini-medallion-charm/763389C01.html,Green Engravable Mini Medallion Charm,"Mini size, maximum impact. This 14k gold-plated charm is inspired by the malachite stone with its deep green color and wavy effect, symbolizing transformation, growth and positivity. The back is a blank canvas for your p",$45.50,"2mm deep, 11.4mm high, 11.4mm wide","['Imitation malachite', '14k gold plating']"
763462C11,charms,https://us.pandora.net/en/charms/faceted-honey-eternity-circle-dangle-charm/763462C11.html,Faceted Honey Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a faceted honey-colored man-made",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Man-made crystal', '14k gold plating']"
763462C08,charms,https://us.pandora.net/en/charms/faceted-spring-green-eternity-circle-dangle-charm/763462C08.html,Faceted Spring Green Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a faceted spring green man-made c",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Man-made crystal', '14k gold plating']"
793388C01,earrings,https://us.pandora.net/en/earrings/charm-earrings/turquoise-colored-engravable-mini-medallion-charm/793388C01.html,Turquoise-colored Engravable Mini Medallion Charm,"Mini size, maximum impact. This sterling silver charm is inspired by the turquoise stone with its vibrant light blue color, symbolizing wisdom, protection and hope.",$31.50,"2mm deep, 11mm high, 11mm wide","['Imitation turquoise', 'Sterling silver']"
794089C01,charms,https://us.pandora.net/en/charms/skull-medallion-charm/794089C01.html,Skull Medallion Charm,"Embrace the now in sterling silver. With weathered detailing and a flush-set stone, this vintage-inspired medallion features a skull motif on the front and a 'CARPE DIEM' engraving on the back.",$45.00,"2.3mm deep, 13mm high, 13mm wide","['Cubic zirconia', 'Sterling silver']"
763462C07,charms,https://us.pandora.net/en/charms/charms/faceted-true-red-eternity-circle-dangle-charm/763462C07.html,Faceted True Red Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a faceted true red man-made cryst",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Man-made crystal', '14k gold plating']"
764090C01,charms,https://us.pandora.net/en/charms/pegasus-medallion-charm/764090C01.html,Pegasus Medallion Charm,"Love is in the 14k gold-plated details. A mythical medallion made with a new pearlescent finish. With Pegasus on the front and the Latin message 'EX ANIMO' — 'FROM THE HEART' on the back, you've just found your wings.",$75.00,"3mm deep, 16mm high, 16mm wide","['Bioresin man-made mother of pearl', 'Sterling silver', '14k gold plating']"
763462C12,charms,https://us.pandora.net/en/charms/charms/turquoise-blue-eternity-circle-dangle-charm/763462C12.html,Turquoise Blue Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a faceted capri blue man-made cry",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Man-made crystal', '14k gold plating']"
PSG2561,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/sun-and-moon-medallion-charm-necklace-set/PSG2561.html,Sun and Moon Medallion Charm Necklace Set,"Wear the words you live by. This set includes a 14k gold-plated necklace and the Sun and Moon Medallion Charm, engraved with the Latin mantra ""AD ASTRA PER ASPERA"" meaning ""THROUGH HARDSHIPS TO THE STARS"".",$293.00,,
352870C01,necklaces,https://us.pandora.net/en/necklaces/lab-grown-diamond-necklaces/pandora-talisman-14k-gold-lab-grown-diamond-star-pendant/352870C01.html,Pandora Talisman 14k Gold Lab-grown Diamond Star Pendant,"Look to the stars with the Pandora Talisman 14k Gold Lab-grown Diamond Star Pendant. Stars have been the stuff of legend for as long as we have told stories, often representing hope, guidance and our wishes and dreams. T",$388.00,"2.6mm deep, 11mm high, 5.7mm wide","['Lab-grown diamond', '14k gold']"
